

Performance Summary

,All Trades,Long Trades,Short Trades,
1/14/2023 - 4/17/2023,$3765.00,2.93%,2.46,3,66.67%,
1/13/2023 - 4/17/2023,$3765.00,2.93%,2.46,3,66.67%,
1/12/2023 - 4/17/2023,$3765.00,2.93%,2.46,3,66.67%,
1/11/2023 - 4/17/2023,$3765.00,2.93%,2.46,3,66.67%,
1/10/2023 - 4/17/2023,$3765.00,2.93%,2.46,3,66.67%,
1/9/2023 - 4/17/2023,$3765.00,2.93%,2.46,3,66.67%,
1/8/2023 - 4/17/2023,$3765.00,2.93%,2.46,3,66.67%,
1/7/2023 - 4/17/2023,$3765.00,2.93%,2.46,3,66.67%,
1/6/2023 - 4/17/2023,$3765.00,2.93%,2.46,3,66.67%,
1/5/2023 - 4/17/2023,$3765.00,2.93%,2.46,3,66.67%,
1/4/2023 - 4/17/2023,$2685.00,2.08%,1.74,4,50.00%,
1/3/2023 - 4/17/2023,$3665.00,2.85%,2.37,4,50.00%,
1/2/2023 - 4/17/2023,$1195.00,0.91%,1.23,4,50.00%,
1/1/2023 - 4/17/2023,$1195.00,0.91%,1.23,4,50.00%,
12/31/2022 - 4/17/2023,$1195.00,0.91%,1.23,4,50.00%,
12/30/2022 - 4/17/2023,$1195.00,0.91%,1.23,4,50.00%,
12/29/2022 - 4/17/2023,$1195.00,0.91%,1.23,4,50.00%,
12/28/2022 - 4/17/2023,$1195.00,0.91%,1.23,4,50.00%,
12/27/2022 - 4/17/2023,$1195.00,0.91%,1.23,4,50.00%,
12/26/2022 - 4/17/2023,$1195.00,0.91%,1.23,4,50.00%,
12/25/2022 - 4/17/2023,$1195.00,0.91%,1.23,4,50.00%,
12/24/2022 - 4/17/2023,$1195.00,0.91%,1.23,4,50.00%,
12/23/2022 - 4/17/2023,$1195.00,0.91%,1.23,4,50.00%,
12/22/2022 - 4/17/2023,($350.00),-0.26%,0.95,5,40.00%,
12/21/2022 - 4/17/2023,($735.00),-0.55%,0.90,5,40.00%,
12/20/2022 - 4/17/2023,($1375.00),-1.03%,0.82,5,40.00%,
12/19/2022 - 4/17/2023,($1375.00),-1.03%,0.82,5,40.00%,
12/18/2022 - 4/17/2023,($1375.00),-1.03%,0.82,5,40.00%,
12/17/2022 - 4/17/2023,($1375.00),-1.03%,0.82,5,40.00%,
12/16/2022 - 4/17/2023,($1375.00),-1.03%,0.82,5,40.00%,
12/15/2022 - 4/17/2023,($6130.00),-4.44%,0.51,6,33.33%,
12/14/2022 - 4/17/2023,($5400.00),-3.93%,0.54,6,33.33%,
12/13/2022 - 4/17/2023,($2465.00),-1.83%,0.72,6,33.33%,
12/12/2022 - 4/17/2023,($4035.00),-2.96%,0.61,6,33.33%,
12/11/2022 - 4/17/2023,($4035.00),-2.96%,0.61,6,33.33%,
12/10/2022 - 4/17/2023,($4035.00),-2.96%,0.61,6,33.33%,
12/9/2022 - 4/17/2023,($3945.00),-2.90%,0.62,6,33.33%,
12/8/2022 - 4/17/2023,($3945.00),-2.90%,0.62,6,33.33%,
12/7/2022 - 4/17/2023,($3945.00),-2.90%,0.62,6,33.33%,
12/6/2022 - 4/17/2023,($3945.00),-2.90%,0.62,6,33.33%,
12/5/2022 - 4/17/2023,($8055.00),-5.75%,0.44,7,28.57%,
12/4/2022 - 4/17/2023,($8055.00),-5.75%,0.44,7,28.57%,
12/3/2022 - 4/17/2023,($8055.00),-5.75%,0.44,7,28.57%,
12/2/2022 - 4/17/2023,($6010.00),-4.35%,0.51,7,28.57%,
12/1/2022 - 4/17/2023,($710.00),-0.53%,0.93,7,42.86%,
11/30/2022 - 4/17/2023,($4650.00),-3.40%,0.58,7,28.57%,
11/29/2022 - 4/17/2023,($4650.00),-3.40%,0.58,7,28.57%,
11/28/2022 - 4/17/2023,($4650.00),-3.40%,0.58,7,28.57%,
11/27/2022 - 4/17/2023,($4650.00),-3.40%,0.58,7,28.57%,
11/26/2022 - 4/17/2023,($4650.00),-3.40%,0.58,7,28.57%,
11/25/2022 - 4/17/2023,($4650.00),-3.40%,0.58,7,28.57%,
11/24/2022 - 4/17/2023,($4650.00),-3.40%,0.58,7,28.57%,
11/23/2022 - 4/17/2023,($4650.00),-3.40%,0.58,7,28.57%,
11/22/2022 - 4/17/2023,($4650.00),-3.40%,0.58,7,28.57%,
11/21/2022 - 4/17/2023,($4650.00),-3.40%,0.58,7,28.57%,
11/20/2022 - 4/17/2023,($4650.00),-3.40%,0.58,7,28.57%,
11/19/2022 - 4/17/2023,($4650.00),-3.40%,0.58,7,28.57%,
11/18/2022 - 4/17/2023,($4650.00),-3.40%,0.58,7,28.57%,
11/17/2022 - 4/17/2023,($8240.00),-5.87%,0.43,8,25.00%,
11/16/2022 - 4/17/2023,($8210.00),-5.85%,0.44,8,25.00%,
11/15/2022 - 4/17/2023,($11185.00),-7.81%,0.36,8,25.00%,
11/14/2022 - 4/17/2023,($8955.00),-6.35%,0.41,8,25.00%,
11/13/2022 - 4/17/2023,($8955.00),-6.35%,0.41,8,25.00%,
11/12/2022 - 4/17/2023,($8955.00),-6.35%,0.41,8,25.00%,
11/11/2022 - 4/17/2023,($9130.00),-6.47%,0.41,8,25.00%,
11/10/2022 - 4/17/2023,($7255.00),-5.21%,0.47,8,25.00%,
11/9/2022 - 4/17/2023,($8130.00),-5.80%,0.44,8,25.00%,
11/8/2022 - 4/17/2023,($7220.00),-5.18%,0.47,8,25.00%,
11/7/2022 - 4/17/2023,($7220.00),-5.18%,0.47,8,25.00%,
11/6/2022 - 4/17/2023,($7220.00),-5.18%,0.47,8,25.00%,
11/5/2022 - 4/17/2023,($7220.00),-5.18%,0.47,8,25.00%,
11/4/2022 - 4/17/2023,($7220.00),-5.18%,0.47,8,25.00%,
11/3/2022 - 4/17/2023,($7220.00),-5.18%,0.47,8,25.00%,
11/2/2022 - 4/17/2023,($7220.00),-5.18%,0.47,8,25.00%,
11/1/2022 - 4/17/2023,($7220.00),-5.18%,0.47,8,25.00%,
10/31/2022 - 4/17/2023,($7220.00),-5.18%,0.47,8,25.00%,
10/30/2022 - 4/17/2023,($7220.00),-5.18%,0.47,8,25.00%,
10/29/2022 - 4/17/2023,($7220.00),-5.18%,0.47,8,25.00%,
10/28/2022 - 4/17/2023,($7220.00),-5.18%,0.47,8,25.00%,
10/27/2022 - 4/17/2023,($7220.00),-5.18%,0.47,8,25.00%,
10/26/2022 - 4/17/2023,($7220.00),-5.18%,0.47,8,25.00%,
10/25/2022 - 4/17/2023,($7220.00),-5.18%,0.47,8,25.00%,
10/24/2022 - 4/17/2023,($7220.00),-5.18%,0.47,8,25.00%,
10/23/2022 - 4/17/2023,($7220.00),-5.18%,0.47,8,25.00%,
10/22/2022 - 4/17/2023,($7220.00),-5.18%,0.47,8,25.00%,
10/21/2022 - 4/17/2023,($7220.00),-5.18%,0.47,8,25.00%,
10/20/2022 - 4/17/2023,($7220.00),-5.18%,0.47,8,25.00%,
10/19/2022 - 4/17/2023,($7220.00),-5.18%,0.47,8,25.00%,
10/18/2022 - 4/17/2023,($7220.00),-5.18%,0.47,8,25.00%,
10/17/2022 - 4/17/2023,($7220.00),-5.18%,0.47,8,25.00%,
10/16/2022 - 4/17/2023,($7220.00),-5.18%,0.47,8,25.00%,
10/15/2022 - 4/17/2023,($7220.00),-5.18%,0.47,8,25.00%,
10/14/2022 - 4/17/2023,($7220.00),-5.18%,0.47,8,25.00%,
10/13/2022 - 4/17/2023,($7220.00),-5.18%,0.47,8,25.00%,
10/12/2022 - 4/17/2023,($7220.00),-5.18%,0.47,8,25.00%,
10/11/2022 - 4/17/2023,($7220.00),-5.18%,0.47,8,25.00%,
10/10/2022 - 4/17/2023,($7220.00),-5.18%,0.47,8,25.00%,
10/9/2022 - 4/17/2023,($7605.00),-5.44%,0.45,9,22.22%,
10/8/2022 - 4/17/2023,($7605.00),-5.44%,0.45,9,22.22%,
10/7/2022 - 4/17/2023,($9630.00),-6.80%,0.40,9,22.22%,
10/6/2022 - 4/17/2023,($9050.00),-6.41%,0.41,9,22.22%,
10/5/2022 - 4/17/2023,($11825.00),-8.22%,0.35,9,22.22%,
10/4/2022 - 4/17/2023,($9275.00),-6.56%,0.41,9,22.22%,
10/3/2022 - 4/17/2023,($6405.00),-4.63%,0.53,9,33.33%,
10/2/2022 - 4/17/2023,($6405.00),-4.63%,0.53,9,33.33%,
10/1/2022 - 4/17/2023,($6405.00),-4.63%,0.53,9,33.33%,
9/30/2022 - 4/17/2023,($6405.00),-4.63%,0.53,9,33.33%,
9/29/2022 - 4/17/2023,($6405.00),-4.63%,0.53,9,33.33%,
9/28/2022 - 4/17/2023,($6405.00),-4.63%,0.53,9,33.33%,
9/27/2022 - 4/17/2023,($6405.00),-4.63%,0.53,9,33.33%,
9/26/2022 - 4/17/2023,($6405.00),-4.63%,0.53,9,33.33%,
9/25/2022 - 4/17/2023,($6405.00),-4.63%,0.53,9,33.33%,
9/24/2022 - 4/17/2023,($6405.00),-4.63%,0.53,9,33.33%,
9/23/2022 - 4/17/2023,($6405.00),-4.63%,0.53,9,33.33%,
9/22/2022 - 4/17/2023,($6405.00),-4.63%,0.53,9,33.33%,
9/21/2022 - 4/17/2023,($6405.00),-4.63%,0.53,9,33.33%,
9/20/2022 - 4/17/2023,($6405.00),-4.63%,0.53,9,33.33%,
9/19/2022 - 4/17/2023,($6405.00),-4.63%,0.53,9,33.33%,
9/18/2022 - 4/17/2023,($6405.00),-4.63%,0.53,9,33.33%,
9/17/2022 - 4/17/2023,($6405.00),-4.63%,0.53,9,33.33%,
9/16/2022 - 4/17/2023,($6405.00),-4.63%,0.53,9,33.33%,
9/15/2022 - 4/17/2023,($6405.00),-4.63%,0.53,9,33.33%,
9/14/2022 - 4/17/2023,($6405.00),-4.63%,0.53,9,33.33%,
9/13/2022 - 4/17/2023,($6405.00),-4.63%,0.53,9,33.33%,
9/12/2022 - 4/17/2023,($6405.00),-4.63%,0.53,9,33.33%,
9/11/2022 - 4/17/2023,($6405.00),-4.63%,0.53,9,33.33%,
9/10/2022 - 4/17/2023,($6405.00),-4.63%,0.53,9,33.33%,
9/9/2022 - 4/17/2023,($8095.00),-5.77%,0.47,10,30.00%,
9/8/2022 - 4/17/2023,($9005.00),-6.38%,0.44,10,30.00%,
9/7/2022 - 4/17/2023,($10765.00),-7.54%,0.40,10,30.00%,
9/6/2022 - 4/17/2023,($10900.00),-7.62%,0.40,10,30.00%,
9/5/2022 - 4/17/2023,($10900.00),-7.62%,0.40,10,30.00%,
9/4/2022 - 4/17/2023,($10900.00),-7.62%,0.40,10,30.00%,
9/3/2022 - 4/17/2023,($10900.00),-7.62%,0.40,10,30.00%,
9/2/2022 - 4/17/2023,($11975.00),-8.31%,0.37,10,30.00%,
9/1/2022 - 4/17/2023,($10895.00),-7.62%,0.40,10,30.00%,
8/31/2022 - 4/17/2023,($8870.00),-6.29%,0.45,10,30.00%,
8/30/2022 - 4/17/2023,($8975.00),-6.36%,0.44,10,30.00%,
8/29/2022 - 4/17/2023,($8975.00),-6.36%,0.44,10,30.00%,
8/28/2022 - 4/17/2023,($8975.00),-6.36%,0.44,10,30.00%,
8/27/2022 - 4/17/2023,($8975.00),-6.36%,0.44,10,30.00%,
8/26/2022 - 4/17/2023,($8975.00),-6.36%,0.44,10,30.00%,
8/25/2022 - 4/17/2023,($8975.00),-6.36%,0.44,10,30.00%,
8/24/2022 - 4/17/2023,($8975.00),-6.36%,0.44,10,30.00%,
8/23/2022 - 4/17/2023,($8975.00),-6.36%,0.44,10,30.00%,
8/22/2022 - 4/17/2023,($8975.00),-6.36%,0.44,10,30.00%,
8/21/2022 - 4/17/2023,($8975.00),-6.36%,0.44,10,30.00%,
8/20/2022 - 4/17/2023,($8975.00),-6.36%,0.44,10,30.00%,
8/19/2022 - 4/17/2023,($8975.00),-6.36%,0.44,10,30.00%,
8/18/2022 - 4/17/2023,($8975.00),-6.36%,0.44,10,30.00%,
8/17/2022 - 4/17/2023,($8975.00),-6.36%,0.44,10,30.00%,
8/16/2022 - 4/17/2023,($8975.00),-6.36%,0.44,10,30.00%,
8/15/2022 - 4/17/2023,($8975.00),-6.36%,0.44,10,30.00%,
8/14/2022 - 4/17/2023,($8975.00),-6.36%,0.44,10,30.00%,
8/13/2022 - 4/17/2023,($8975.00),-6.36%,0.44,10,30.00%,
8/12/2022 - 4/17/2023,($8975.00),-6.36%,0.44,10,30.00%,
8/11/2022 - 4/17/2023,($8975.00),-6.36%,0.44,10,30.00%,
8/10/2022 - 4/17/2023,($8975.00),-6.36%,0.44,10,30.00%,
8/9/2022 - 4/17/2023,($8975.00),-6.36%,0.44,10,30.00%,
8/8/2022 - 4/17/2023,($8975.00),-6.36%,0.44,10,30.00%,
8/7/2022 - 4/17/2023,($8975.00),-6.36%,0.44,10,30.00%,
8/6/2022 - 4/17/2023,($8975.00),-6.36%,0.44,10,30.00%,
8/5/2022 - 4/17/2023,($8975.00),-6.36%,0.44,10,30.00%,
8/4/2022 - 4/17/2023,($8975.00),-6.36%,0.44,10,30.00%,
8/3/2022 - 4/17/2023,($8975.00),-6.36%,0.44,10,30.00%,
8/2/2022 - 4/17/2023,($8975.00),-6.36%,0.44,10,30.00%,
8/1/2022 - 4/17/2023,($8975.00),-6.36%,0.44,10,30.00%,
7/31/2022 - 4/17/2023,($8975.00),-6.36%,0.44,10,30.00%,
7/30/2022 - 4/17/2023,($8975.00),-6.36%,0.44,10,30.00%,
7/29/2022 - 4/17/2023,($8975.00),-6.36%,0.44,10,30.00%,
7/28/2022 - 4/17/2023,($15960.00),-10.78%,0.31,11,27.27%,
7/27/2022 - 4/17/2023,($16285.00),-10.98%,0.31,11,27.27%,
7/26/2022 - 4/17/2023,($17320.00),-11.59%,0.29,11,27.27%,
7/25/2022 - 4/17/2023,($15875.00),-10.73%,0.31,11,27.27%,
7/24/2022 - 4/17/2023,($15875.00),-10.73%,0.31,11,27.27%,
7/23/2022 - 4/17/2023,($15875.00),-10.73%,0.31,11,27.27%,
7/22/2022 - 4/17/2023,($15365.00),-10.42%,0.32,11,27.27%,
7/21/2022 - 4/17/2023,($15620.00),-10.58%,0.31,11,27.27%,
7/20/2022 - 4/17/2023,($15395.00),-10.44%,0.32,11,27.27%,
7/19/2022 - 4/17/2023,($14760.00),-10.05%,0.33,11,27.27%,
7/18/2022 - 4/17/2023,($15990.00),-10.80%,0.31,11,27.27%,
7/17/2022 - 4/17/2023,($15990.00),-10.80%,0.31,11,27.27%,
7/16/2022 - 4/17/2023,($15990.00),-10.80%,0.31,11,27.27%,
7/15/2022 - 4/17/2023,($17835.00),-11.90%,0.29,11,27.27%,
7/14/2022 - 4/17/2023,($12990.00),-8.95%,0.36,11,27.27%,
7/13/2022 - 4/17/2023,($14170.00),-9.69%,0.34,11,27.27%,
7/12/2022 - 4/17/2023,($13300.00),-9.15%,0.35,11,27.27%,
7/11/2022 - 4/17/2023,($12780.00),-8.82%,0.36,11,27.27%,
7/10/2022 - 4/17/2023,($12780.00),-8.82%,0.36,11,27.27%,
7/9/2022 - 4/17/2023,($12780.00),-8.82%,0.36,11,27.27%,
7/8/2022 - 4/17/2023,($13020.00),-8.97%,0.35,11,27.27%,
7/7/2022 - 4/17/2023,($13165.00),-9.06%,0.35,11,27.27%,
7/6/2022 - 4/17/2023,($13355.00),-9.18%,0.35,11,27.27%,
7/5/2022 - 4/17/2023,($10625.00),-7.45%,0.40,11,27.27%,
7/4/2022 - 4/17/2023,($10625.00),-7.45%,0.40,11,27.27%,
7/3/2022 - 4/17/2023,($10625.00),-7.45%,0.40,11,27.27%,
7/2/2022 - 4/17/2023,($10625.00),-7.45%,0.40,11,27.27%,
7/1/2022 - 4/17/2023,($7200.00),-5.17%,0.55,11,36.36%,
6/30/2022 - 4/17/2023,($6175.00),-4.47%,0.62,11,36.36%,
6/29/2022 - 4/17/2023,($6175.00),-4.47%,0.62,11,36.36%,
6/28/2022 - 4/17/2023,($6175.00),-4.47%,0.62,11,36.36%,
6/27/2022 - 4/17/2023,($6175.00),-4.47%,0.62,11,36.36%,
6/26/2022 - 4/17/2023,($7310.00),-5.24%,0.58,12,33.33%,
6/25/2022 - 4/17/2023,($7310.00),-5.24%,0.58,12,33.33%,
6/24/2022 - 4/17/2023,($7725.00),-5.53%,0.56,12,33.33%,
6/23/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
6/22/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
6/21/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
6/20/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
6/19/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
6/18/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
6/17/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
6/16/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
6/15/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
6/14/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
6/13/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
6/12/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
6/11/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
6/10/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
6/9/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
6/8/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
6/7/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
6/6/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
6/5/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
6/4/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
6/3/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
6/2/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
6/1/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
5/31/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
5/30/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
5/29/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
5/28/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
5/27/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
5/26/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
5/25/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
5/24/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
5/23/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
5/22/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
5/21/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
5/20/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
5/19/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
5/18/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
5/17/2022 - 4/17/2023,($8745.00),-6.21%,0.53,12,33.33%,
5/16/2022 - 4/17/2023,($12025.00),-8.34%,0.45,13,30.77%,
5/15/2022 - 4/17/2023,($12025.00),-8.34%,0.45,13,30.77%,
5/14/2022 - 4/17/2023,($12025.00),-8.34%,0.45,13,30.77%,
5/13/2022 - 4/17/2023,($13165.00),-9.06%,0.43,13,30.77%,
5/12/2022 - 4/17/2023,($9155.00),-6.48%,0.52,13,30.77%,
5/11/2022 - 4/17/2023,($9910.00),-6.98%,0.50,13,30.77%,
5/10/2022 - 4/17/2023,($7930.00),-5.66%,0.58,13,38.46%,
5/9/2022 - 4/17/2023,($5195.00),-3.78%,0.72,13,38.46%,
5/8/2022 - 4/17/2023,($5195.00),-3.78%,0.72,13,38.46%,
5/7/2022 - 4/17/2023,($5195.00),-3.78%,0.72,13,38.46%,
5/6/2022 - 4/17/2023,($4815.00),-3.52%,0.74,13,38.46%,
5/5/2022 - 4/17/2023,($5020.00),-3.66%,0.73,13,38.46%,
5/4/2022 - 4/17/2023,($3705.00),-2.73%,0.80,13,38.46%,
5/3/2022 - 4/17/2023,($4110.00),-3.02%,0.78,13,38.46%,
5/2/2022 - 4/17/2023,($1605.00),-1.20%,0.91,13,38.46%,
5/1/2022 - 4/17/2023,($1605.00),-1.20%,0.91,13,38.46%,
4/30/2022 - 4/17/2023,($1605.00),-1.20%,0.91,13,38.46%,
4/29/2022 - 4/17/2023,($1125.00),-0.84%,0.94,13,38.46%,
4/28/2022 - 4/17/2023,$495.00,0.38%,1.03,13,38.46%,
4/27/2022 - 4/17/2023,$920.00,0.70%,1.05,13,38.46%,
4/26/2022 - 4/17/2023,$1550.00,1.19%,1.08,13,38.46%,
4/25/2022 - 4/17/2023,$4495.00,3.52%,1.24,13,38.46%,
4/24/2022 - 4/17/2023,$3385.00,2.63%,1.18,13,38.46%,
4/23/2022 - 4/17/2023,$3385.00,2.63%,1.18,13,38.46%,
4/22/2022 - 4/17/2023,$3385.00,2.63%,1.18,13,38.46%,
4/21/2022 - 4/17/2023,$3385.00,2.63%,1.18,13,38.46%,
4/20/2022 - 4/17/2023,$3385.00,2.63%,1.18,13,38.46%,
4/19/2022 - 4/17/2023,$920.00,0.70%,1.04,14,35.71%,
4/18/2022 - 4/17/2023,$3170.00,2.46%,1.17,14,35.71%,
4/17/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
4/16/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
4/15/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
4/14/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
4/13/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
4/12/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
4/11/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
4/10/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
4/9/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
4/8/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
4/7/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
4/6/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
4/5/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
4/4/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
4/3/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
4/2/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
4/1/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
3/31/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
3/30/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
3/29/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
3/28/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
3/27/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
3/26/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
3/25/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
3/24/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
3/23/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
3/22/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
3/21/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
3/20/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
3/19/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
3/18/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
3/17/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
3/16/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
3/15/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
3/14/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
3/13/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
3/12/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
3/11/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
3/10/2022 - 4/17/2023,$815.00,0.62%,1.04,14,35.71%,
3/9/2022 - 4/17/2023,($3395.00),-2.51%,0.87,15,33.33%,
3/8/2022 - 4/17/2023,$2480.00,1.91%,1.12,15,40.00%,
3/7/2022 - 4/17/2023,$2135.00,1.64%,1.10,15,40.00%,
3/6/2022 - 4/17/2023,$2135.00,1.64%,1.10,15,40.00%,
3/5/2022 - 4/17/2023,$2135.00,1.64%,1.10,15,40.00%,
3/4/2022 - 4/17/2023,$2500.00,1.93%,1.12,15,40.00%,
3/3/2022 - 4/17/2023,$2500.00,1.93%,1.12,15,40.00%,
3/2/2022 - 4/17/2023,$2500.00,1.93%,1.12,15,40.00%,
3/1/2022 - 4/17/2023,$2500.00,1.93%,1.12,15,40.00%,
2/28/2022 - 4/17/2023,$2500.00,1.93%,1.12,15,40.00%,
2/27/2022 - 4/17/2023,$2500.00,1.93%,1.12,15,40.00%,
2/26/2022 - 4/17/2023,$2500.00,1.93%,1.12,15,40.00%,
2/25/2022 - 4/17/2023,$2500.00,1.93%,1.12,15,40.00%,
2/24/2022 - 4/17/2023,($980.00),-0.74%,0.96,16,37.50%,
2/23/2022 - 4/17/2023,$230.00,0.17%,1.01,16,37.50%,
2/22/2022 - 4/17/2023,($70.00),-0.05%,1.00,16,37.50%,
2/21/2022 - 4/17/2023,($70.00),-0.05%,1.00,16,37.50%,
2/20/2022 - 4/17/2023,($70.00),-0.05%,1.00,16,37.50%,
2/19/2022 - 4/17/2023,($70.00),-0.05%,1.00,16,37.50%,
2/18/2022 - 4/17/2023,($70.00),-0.05%,1.00,16,37.50%,
2/17/2022 - 4/17/2023,($70.00),-0.05%,1.00,16,37.50%,
2/16/2022 - 4/17/2023,($70.00),-0.05%,1.00,16,37.50%,
2/15/2022 - 4/17/2023,($70.00),-0.05%,1.00,16,37.50%,
2/14/2022 - 4/17/2023,($70.00),-0.05%,1.00,16,37.50%,
2/13/2022 - 4/17/2023,($70.00),-0.05%,1.00,16,37.50%,
2/12/2022 - 4/17/2023,($70.00),-0.05%,1.00,16,37.50%,
2/11/2022 - 4/17/2023,($70.00),-0.05%,1.00,16,37.50%,
2/10/2022 - 4/17/2023,($70.00),-0.05%,1.00,16,37.50%,
2/9/2022 - 4/17/2023,($70.00),-0.05%,1.00,16,37.50%,
2/8/2022 - 4/17/2023,($70.00),-0.05%,1.00,16,37.50%,
2/7/2022 - 4/17/2023,($70.00),-0.05%,1.00,16,37.50%,
2/6/2022 - 4/17/2023,($70.00),-0.05%,1.00,16,37.50%,
2/5/2022 - 4/17/2023,($70.00),-0.05%,1.00,16,37.50%,
2/4/2022 - 4/17/2023,($70.00),-0.05%,1.00,16,37.50%,
2/3/2022 - 4/17/2023,($70.00),-0.05%,1.00,16,37.50%,
2/2/2022 - 4/17/2023,($70.00),-0.05%,1.00,16,37.50%,
2/1/2022 - 4/17/2023,($70.00),-0.05%,1.00,16,37.50%,
1/31/2022 - 4/17/2023,($70.00),-0.05%,1.00,16,37.50%,
1/30/2022 - 4/17/2023,($70.00),-0.05%,1.00,16,37.50%,
1/29/2022 - 4/17/2023,($70.00),-0.05%,1.00,16,37.50%,
1/28/2022 - 4/17/2023,($70.00),-0.05%,1.00,16,37.50%,
1/27/2022 - 4/17/2023,($70.00),-0.05%,1.00,16,37.50%,
